"record_id","area","line","number_replicates","tag","x_coordinate","y_coordinate","species_code","species","family","map","dead","height_map","height_1978","height_1986","height_1992","height_1998","height_2006","height_2013","girth_map","girth_1978","girth_1986","girth_1992","girth_1996","girth_2006","girth_2013","index_1","index_2","index_3","index_4","absx","absy","comment"
63548,"1","1",1,44782,364.1,-4.2,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,355.1,""
63549,"1","1",1,44784,364.1,-5,156,"Synima cordierorum","Sapindaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,355.1,""
63550,"1","1",1,44783,365.3,-3.5,118,"Neolitsea dealbata","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,356.3,""
63551,"1","1",1,44691,366.4,1,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,357.4,""
63552,"1","1",1,44692,366.9,3.9,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9,357.9,""
63553,"1","1",1,NA,367.3,1.8,103,"Polyscias australiana","Araliaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.8,358.3,""
63554,"1","1",2,44693,367.5,4,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,358.5,""
63555,"1","1",1,44785,367.5,-2.6,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4,358.5,""
63556,"1","1",1,44694,368.2,3.4,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4,359.2,""
63557,"1","1",1,44787,369.5,-3,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,360.5,""
63558,"1","1",1,44786,369.6,-3,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,360.6,""
63559,"1","1",1,44790,371.4,-3.8,184,"Delarbrea michieana","Myodocarpaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,362.4,""
63560,"1","1",1,44791,371.4,-3.9,184,"Delarbrea michieana","Myodocarpaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1,362.4,""
63561,"1","1",1,44789,371.8,-3.7,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3,362.8,""
63562,"1","1",1,44788,372.2,-3.1,118,"Neolitsea dealbata","Lauraceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9,363.2,""
63563,"1","1",1,44792,373.5,-3.8,184,"Delarbrea michieana","Myodocarpaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,364.5,""
63564,"1","1",1,44793,373.6,-3.9,114,"Pseuduvaria mulgraveana glabrescens","Annonaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1,364.6,""
63565,"1","1",1,44695,374.7,1.05,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.05,365.7,""
63566,"1","1",1,NA,376.6,2.5,30,"Cardwellia sublimis","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,367.6,""
63567,"1","1",1,44696,377.6,3,118,"Neolitsea dealbata","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,368.6,""
63568,"1","1",1,44794,377.6,-5.9,118,"Neolitsea dealbata","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1,368.6,""
63569,"1","1",1,44795,380.3,-5.7,5,"Alphitonia whitei","Rhamnaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3,371.3,""
63570,"1","1",1,44698,383.7,5.7,40,"Cryptocarya angulata","Lauraceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,374.7,""
63571,"1","1",1,44796,387.3,-2.5,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,378.3,""
63572,"1","1",1,44798,388,-5.6,118,"Neolitsea dealbata","Lauraceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4,379,""
63573,"1","1",1,44797,388.1,-5.4,74,"Syzygium endophloium","Myrtaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,379.1,""
63574,"1","1",1,44699,388.7,1.4,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,379.7,""
63575,"1","1",1,44799,389,-5.8,118,"Neolitsea dealbata","Lauraceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2,380,""
63576,"1","1",1,44700,390.5,3.7,118,"Neolitsea dealbata","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,381.5,""
63577,"1","1",1,44808,391.3,3.1,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1,382.3,""
63578,"1","1",1,44901,391.4,-3.4,NA,NA,NA,2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6,382.4,""
63579,"1","1",1,NA,391.5,3.4,54,"Doryphora aromatica","Atherospermataceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4,382.5,""
63580,"1","1",1,NA,391.7,-5.8,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2,382.7,""
63581,"1","1",1,44800,392.1,-3,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,383.1,""
63582,"1","1",1,44697,392.9,4.11,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.11,383.9,""
63583,"1","1",1,44809,394.3,0.4,88,"Galbulimima baccata","Himantandraceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4,385.3,""
63584,"1","1",1,44902,394.3,-2.4,74,"Syzygium endophloium","Myrtaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6,385.3,""
63585,"1","1",1,44811,394.4,5.4,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4,385.4,""
63586,"1","1",1,NA,395.4,3,NA,NA,NA,2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,386.4,"cots"
63587,"1","1",1,44905,398.6,-0.8,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2,389.6,""
63588,"1","1",1,44904,398.9,-1.8,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2,389.9,""
63589,"1","1",1,44838,399.3,5.5,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,390.3,""
63590,"1","1",1,44839,399.5,5.6,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,390.5,""
63591,"1","1",1,44840,399.6,4.5,NA,NA,NA,2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,390.6,"smarasolena ???"
63592,"1","1",1,44909,400,-5.3,184,"Delarbrea michieana","Myodocarpaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7,391,""
63593,"1","1",1,44910,400,-5.4,156,"Synima cordierorum","Sapindaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,391,""
63594,"1","1",1,44841,401.9,0.2,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2,392.9,""
63595,"1","1",1,44921,403,-2.1,156,"Synima cordierorum","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,394,""
63596,"1","1",1,45004,403,1.5,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,394,""
63597,"1","1",1,44922,403.2,-2.7,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3,394.2,""
63598,"1","1",1,44914,403.4,-4,14,"Cryptocarya putida","Lauraceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,394.4,""
63599,"1","1",1,44911,403.5,-1.4,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6,394.5,""
63600,"1","1",1,44915,403.6,-4.1,95,"Guioa acutifolia","Sapindaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9,394.6,""
63601,"1","1",1,45003,405.1,5.9,54,"Doryphora aromatica","Atherospermataceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9,396.1,""
63602,"1","1",1,45038,406.3,1,1,"Pitaviaster haplophyllus","Rutaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,397.3,""
63603,"1","1",1,45039,406.4,1.5,25,"Bubbia semecarpoides","Winteraceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,397.4,""
63604,"1","1",1,44954,406.7,-1.2,30,"Cardwellia sublimis","Proteaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,397.7,""
63605,"1","1",1,44942,407,-4.7,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3,398,""
63606,"1","1",1,45037,407.1,1.6,74,"Syzygium endophloium","Myrtaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6,398.1,""
63607,"1","1",1,44944,407.7,-0.8,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2,398.7,""
63608,"1","1",1,45035,408.8,5.3,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,399.8,""
63609,"1","1",1,44978,408.9,-4.2,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,399.9,""
63610,"1","1",1,45036,408.95,3.2,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,399.95,""
63611,"1","1",1,44979,410.1,-4.5,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,401.1,""
63612,"1","1",1,44983,411.8,-3.6,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,402.8,""
63613,"1","1",1,NA,413.6,3.7,54,"Doryphora aromatica","Atherospermataceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,404.6,""
63614,"1","1",1,44992,413.8,-4.4,NA,NA,NA,2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6,404.8,""
63615,"1","1",1,NA,414.8,0.1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1,405.8,""
63616,"1","1",1,44993,415.4,-4.4,300,"Pittosporum ferrugineum","Pittosporaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6,406.4,""
63617,"1","1",1,NA,415.6,0.4,NA,NA,NA,2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4,406.6,"cots"
63618,"1","1",1,45207,415.9,4.6,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,406.9,""
63619,"1","1",1,44115,416,-2.5,128,"Placospermum coriaceum","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,407,"check - is it meant to be 45115? Occurs at change between 44993 and 45137"
63620,"1","1",1,45137,416.8,-4.6,114,"Pseuduvaria mulgraveana glabrescens","Annonaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,407.8,""
63621,"1","1",1,45208,416.8,1.9,59,"Elaeocarpus sericopetalus","Elaeocarpaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9,407.8,""
63622,"1","1",1,45138,417.2,-4,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,408.2,""
63623,"1","1",1,NA,417.2,-4.6,5,"Alphitonia whitei","Rhamnaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,408.2,""
63624,"1","1",1,45209,417.6,1.3,138,"Atractocarpus fitzalanii tenuipes","Rubiaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3,408.6,""
63625,"1","1",1,45176,417.9,-2.3,74,"Syzygium endophloium","Myrtaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7,408.9,""
63626,"1","1",1,NA,418,-3.4,5,"Alphitonia whitei","Rhamnaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6,409,""
63627,"1","1",1,45175,418.1,-2,105,"Litsea leefeana","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,409.1,""
63628,"1","1",1,45163,418.2,-3.6,300,"Pittosporum ferrugineum","Pittosporaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,409.2,""
63629,"1","1",1,45186,418.4,-1,25,"Bubbia semecarpoides","Winteraceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,409.4,""
63630,"1","1",1,45148,418.5,-5.1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,409.5,""
63631,"1","1",1,45335,419,-1.5,105,"Litsea leefeana","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5,410,""
63632,"1","1",1,45301,419.5,-1.2,300,"Pittosporum ferrugineum","Pittosporaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8,410.5,""
63633,"1","1",1,45249,420,1.4,300,"Pittosporum ferrugineum","Pittosporaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,411,""
63634,"1","1",1,45310,420,4.6,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,411,""
63635,"1","1",1,45250,420.25,2,74,"Syzygium endophloium","Myrtaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,411.25,""
63636,"1","1",1,45308,420.6,-5.5,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,411.6,""
63637,"1","1",1,45413,421.4,2,25,"Bubbia semecarpoides","Winteraceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,412.4,""
63638,"1","1",1,45355,421.5,-3.7,88,"Galbulimima baccata","Himantandraceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3,412.5,""
63639,"1","1",1,45412,421.7,1.9,103,"Polyscias australiana","Araliaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9,412.7,""
63640,"1","1",1,NA,421.7,1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,412.7,""
63641,"1","1",1,45356,421.8,-3.5,30,"Cardwellia sublimis","Proteaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,412.8,""
63642,"1","1",1,45360,422,-5.8,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2,413,""
63643,"1","1",1,NA,422,2.5,54,"Doryphora aromatica","Atherospermataceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,413,""
63644,"1","1",1,NA,422.1,2.7,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,413.1,""
63645,"1","1",1,45400,422.2,-1.3,114,"Pseuduvaria mulgraveana glabrescens","Annonaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7,413.2,""
63646,"1","1",1,NA,422.2,2.5,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,413.2,""
63647,"1","1",1,45361,422.3,-5.1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,413.3,""
63648,"1","1",1,45366,422.9,-4.7,128,"Placospermum coriaceum","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3,413.9,""
63649,"1","1",1,45384,422.9,-2.8,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2,413.9,""
63650,"1","1",1,45385,423.1,-2.1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,414.1,""
63651,"1","1",1,45414,423.3,1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,414.3,""
63652,"1","1",1,NA,423.5,5.5,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,414.5,""
63653,"1","1",1,45415,423.9,0.4,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4,414.9,""
63654,"1","1",1,45371,424,-4.5,131,"Niemeyera (Mt Lewis)","Sapotaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,415,""
63655,"1","1",1,45416,424.4,0.5,25,"Bubbia semecarpoides","Winteraceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,415.4,""
63656,"1","1",1,NA,425,0.8,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8,416,""
63657,"1","1",1,45638,425.6,5.2,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,416.6,""
63658,"1","1",1,45642,427.2,2.4,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,418.2,""
63659,"1","1",1,NA,427.2,2.7,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,418.2,""
63660,"1","1",1,45640,427.5,5.3,30,"Cardwellia sublimis","Proteaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,418.5,""
63661,"1","1",1,45641,427.7,3.1,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1,418.7,""
63662,"1","1",1,45643,428.4,4.6,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,419.4,""
63663,"1","1",1,45639,428.9,5.2,25,"Bubbia semecarpoides","Winteraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,419.9,""
63664,"1","1",1,45543,430.9,-0.2,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8,421.9,""
63665,"1","1",1,45516,431.5,-4.2,NA,NA,NA,2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,422.5,"opposite leaves"
63666,"1","1",1,45644,431.6,4,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,422.6,""
63667,"1","1",1,45645,432.2,0.5,30,"Cardwellia sublimis","Proteaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,423.2,""
63668,"1","1",1,45672,432.2,0.3,NA,NA,NA,2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3,423.2,"cots"
63669,"1","1",1,45533,433.3,-2.8,30,"Cardwellia sublimis","Proteaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2,424.3,""
63670,"1","1",1,45534,434.6,-4,30,"Cardwellia sublimis","Proteaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,425.6,""
